case,start_horizontal_range_m,intruder_altitude_offset_m,lateral_offset_m,hit,hit_t_s,near_hit,near_hit_t_s,near_hit_range_m,min_range_m,final_range_m,frames,detected_frames,valid_frames,avg_wall_fps,avg_sim_sample_fps,avg_sim_clock_ratio,avg_load_factor_g,max_load_factor_g,avg_load_factor_fd_g,max_load_factor_fd_g,returncode,csv_path,meta_path
yolo_sitl_TTC_upward_yolo_matrix15_20260701_202024_M03_r55_h30,55.0,30.0,-10.0,True,14.09130048751831,True,14.09130048751831,1.1583522568744682,1.1583522568744682,1.1583522568744682,108,93,102,7.912449971032965,7.914420542947575,0.9998602762089817,0.0,0.0,0.27664665503265884,0.8597911675117186,,/home/linux/Documents/PNG-px4-upward-camera/logs/yolo_sitl_ttc_vm/yolo_sitl_TTC_upward_yolo_matrix15_20260701_202024_M03_r55_h30.csv,/home/linux/Documents/PNG-px4-upward-camera/logs/yolo_sitl_ttc_vm/yolo_sitl_TTC_upward_yolo_matrix15_20260701_202024_M03_r55_h30_meta.json
