case,start_horizontal_range_m,intruder_altitude_offset_m,lateral_offset_m,hit,hit_t_s,near_hit,near_hit_t_s,near_hit_range_m,min_range_m,final_range_m,frames,detected_frames,valid_frames,avg_wall_fps,avg_sim_sample_fps,avg_sim_clock_ratio,avg_load_factor_g,max_load_factor_g,avg_load_factor_fd_g,max_load_factor_fd_g,returncode,csv_path,meta_path
yolo_sitl_TTC_upward_yolo_matrix15_20260701_202024_M07_r40_h20,40.0,20.0,-10.0,True,14.106301069259644,True,13.980298280715942,1.2252183334627333,1.2252183334627333,1.253817692799847,106,83,94,7.865380245130435,7.865947720095611,0.9999998005573615,0.0,0.0,0.38115057868851626,0.9893196613873142,,/home/linux/Documents/PNG-px4-upward-camera/logs/yolo_sitl_ttc_vm/yolo_sitl_TTC_upward_yolo_matrix15_20260701_202024_M07_r40_h20.csv,/home/linux/Documents/PNG-px4-upward-camera/logs/yolo_sitl_ttc_vm/yolo_sitl_TTC_upward_yolo_matrix15_20260701_202024_M07_r40_h20_meta.json
