case,start_horizontal_range_m,intruder_altitude_offset_m,lateral_offset_m,hit,hit_t_s,near_hit,near_hit_t_s,near_hit_range_m,min_range_m,final_range_m,frames,detected_frames,valid_frames,avg_wall_fps,avg_sim_sample_fps,avg_sim_clock_ratio,avg_load_factor_g,max_load_factor_g,avg_load_factor_fd_g,max_load_factor_fd_g,returncode,csv_path,meta_path
yolo_sitl_VM_upward_yolo_matrix15_20260701_202024_M01_r40_h30,40.0,30.0,-10.0,True,10.707228422164917,False,,,1.8537448976761812,1.948007553744087,81,78,80,7.899909120929519,7.903264613241245,0.99969019644616,0.0,0.0,0.24473787827106863,0.8057792222612457,,/home/linux/Documents/PNG-px4-upward-camera/logs/yolo_sitl_ttc_vm/yolo_sitl_VM_upward_yolo_matrix15_20260701_202024_M01_r40_h30.csv,/home/linux/Documents/PNG-px4-upward-camera/logs/yolo_sitl_ttc_vm/yolo_sitl_VM_upward_yolo_matrix15_20260701_202024_M01_r40_h30_meta.json
